Antonio Rüdiger, 6.87
Ilkay Gündogan, 7.34
Jérôme Boateng, 7.03
Jonas Hector, 7.1
Joshua Kimmich, 7.39
Julian Brandt, 7.01
Julian Draxler, 7.45
Kevin Trapp, 6.86
Leon Goretzka, 7.24
Manuel Neuer, 6.72
Marc-André ter Stegen, 6.87
Marco Reus, 6.95
Mario Gomez, 6.98
Marvin Plattenhardt, 6.87
Mats Hummels, 7.33
Matthias Ginter, 6.89
Mesut Özil, 7.24
Niklas Süle, 6.94
Sami Khedira, 7
Sebastian Rudy, 7.24
Thomas Müller, 7.37
Timo Werner, 6.97
Toni Kroos, 7.33
