Ángel Di María, 7.25
Cristian Ansaldi, 6.92
Cristian Pavón, 7.57
Eduardo Salvio, 7.01
Éver Banega, 7.22
Federico Fazio, 7.21
Franco Armani, 7.11
Gabriel Mercado, 6.73
Giovani Lo Celso, 6.91
Gonzalo Higuaín, 7.25
Javier Mascherano, 6.95
Lionel Messi, 8.77
Lucas Biglia, 7.04
Manuel Lanzini, 7.04
Marcos Acuña, 7.10
Marcos Rojo, 6.64
Maximiliano Meza, 7.26
Nahuel Guzmán, 6.50
Nicolás Otamendi, 7.18
Nicolás Tagliafico, 7.33
Paulo Dybala, 7.66
Sergio Agüero, 7.64
Willy Caballero, 6.65
