Ashley Young, 7.13
Dele Alli, 7.24
Danny Rose, 6.79
Danny Welbeck, 6.2
Eric Dier, 7.15
Fabian Delph, 7.14
Gary Cahill, 6.87
Harry Kane, 7.79
Harry Maguire, 7.08
Jack Butland, 6.76
Jamie Vardy, 6.98
Jesse Lingard, 6.73
John Stones, 7.19
Jordan Henderson, 6.99
Jordan Pickford, 6.62
Kieran Trippier, 7.11
Kyle Walker, 7.14
Marcus Rashford, 6.79
Nick Pope, 6.93
Phil Jones, 7.21
Raheem Sterling, 7.82
Ruben Loftus-Cheek, 7.33
Trent Alexander-Arnold, 7.16
