Alan Dzagoev, 6.95
Aleksandr Erokhin, 6.91
Aleksandr Golovin, 7.2
Aleksandr Samedov, 6.53
Aleksey Miranchuk, 6.93
Andrey Lunev, 6.83
Andrey Semenov, 6.95
Anton Miranchuk, 6.70
Artem Dzyuba, 7.09
Daler Kuzyaev, 7.24
Denis Cheryshev, 6.54
Fedor Kudryashov, 6.9
Fedor Smolov, 7.42
Igor Akinfeev, 6.82
Igor Smolnikov, 7.03
Ilya Kutepov, 7.27
Mario Fernandes, 7.09
Roman Zobnin, 6.72
Sergei Ignashevich, 7.03
Vladimir Gabulov, 6.3
Vladimir Granat, 6.66
Yuri Gazinskiy, 6.78
Yuri Zhirkov, 6.37
