Álvaro Odriozola, 6.7
Andrés Iniesta, 7.02
César Azpilicueta, 7.13
Daniel Carvajal, 7.18
David De Gea, 6.89
David Silva, 7.42
Diego Costa, 7.01
Isco, 7.3
Gerard Piqué, 7.10
Iago Aspas, 7.09
Jordi Alba, 7.23
Koke, 7.12
José Reina, 6.63
Nacho, 7.24
Kepa Arrizabalaga, 6.79
Lucas Vázquez, 6.24
Marco Asensio, 6.93
Nacho Monreal, 7.10
Rodrigo Moreno, 7.05
Saúl Ñíguez, 7.47
Sergio Busquets, 7.22
Sergio Ramos, 7.1
Thiago Alcántara, 7.42
