Adrien Silva, 6.49
André Silva, 6.25
Anthony Lopes, 6.89
Beto, 6.91
Bernardo Silva, 6.37
Bruno Alves, 6.50
Bruno Fernandes, 7.54
Cédric Soares, 6.48
Cristiano Ronaldo, 8.00
Gelson Martins, 7.34
Gonçalo Guedes, 7.13
João Moutinho, 7.08
João Mário, 6.77
José Fonte, 6.75
Pepe, 7.14
Manuel Fernandes, 7.03
Mário Rui, 6.92
Raphael Guerreiro, 6.71
Ricardo Quaresma, 7.47
Ricardo Pereira, 7.62
Rúben Dias, 6.92
Rui Patrício, 6.72
William Carvalho, 7.15
