Alfredo Talavera, 6.50
Andrés Guardado, 7.08
Carlos Salcedo, 6.69
Carlos Vela, 6.48
Diego Reyes, 6.92
Edson Álvarez, 6.50
Giovani dos Santos, 6.96
Guillermo Ochoa, 6.50
Héctor Herrera, 7.58
Héctor Moreno, 6.95
Hirving Lozano, 7.90
Hugo Ayala, 6.50
Javier Aquino, 6.50
Chicharito, 6.81
Jesús Corona, 6.50
Jesús Gallardo, 6.50
Jesús Manuel Corona, 6.92
Jonathan dos Santos, 6.93
Marco Fabián, 6.52
Miguel Layún, 6.66
Oribe Peralta, 6.50
Rafael Márquez, 6.50
Raúl Jiménez, 6.57
