Ayman Ashraf, 6.50
Mahmoud Hamdi, 6.50
Mohamed El Shenawi, 6.50
Sherif Ekramy Ahmed, 6.50
Tarek Hamed, 6.50
Abdallah El Said, 6.50
Ahmed El Mohamady, 6.96
Ahmed Hegazi, 6.98
Ahmed Fathy, 6.50
Ali Gabr, 6.50
Amr Warda, 6.50
Essam El Hadary, 6.50
Kahraba, 6.50
Shikabala, 6.50
Trézéguet, 7.6
Marwan Mohsen, 6.50
Mohamed Salah, 7.79
Mohamed Shafy, 6.50
Mohamed Elneny, 6.73
Omar Gaber, 6.35
Ramadan Sobhi, 6.46
Saad Samir, 6.50
Sam Morsy, 6.50
