Andrej Kramaric, 7.33
Ante Rebic, 6.98
Danijel Subasic, 6.53
Dejan Lovren, 7.12
Domagoj Vida, 7.02
Dominik Livakovic, 6.50
Duje Caleta-Car, 6.86
Filip Bradaric, 6.5
Ivan Perisic, 7.43
Ivan Rakitic, 7.27
Ivan Strinic, 6.68
Josip Pivaric, 6.75
Lovre Kalinic, 6.50
Luka Modric, 7.29
Marcelo Brozovic, 7.87
Mario Mandzukic, 6.94
Marko Pjaca, 6.61
Mateo Kovacic, 6.28
Milan Badelj, 7.12
Nikola Kalinic, 6.86
Sime Vrsaljko, 7.09
Tin Jedvaj, 6.36
Vedran Corluka, 7.12
