Alberto Rodríguez, 6.50
Aldo Corzo, 6.50
Ánderson Santamaría, 6.50
André Carrillo, 6.62
Andy Polo, 6.55
Carlos Cáceda, 6.50
Christian Cueva, 7.58
Christian Ramos, 6.50
Edison Flores, 6.50
Jefferson Farfán, 7.19
José Carvallo, 6.50
Paolo Guerrero, 7.46
Luis Advíncula, 6.50
Miguel Araujo, 6.50
Miguel Trauco, 7.25
Nilson Loyola, 6.50
Paolo Hurtado, 6.91
Pedro Aquino, 6.50
Pedro Gallese, 6.50
Raúl Ruidíaz, 6.50
Renato Tapia, 7.02
Wilder Cartagena, 6.50
Yotún, 7.72
