Adil Rami, 6.99
Alphonse Areola, 6.95
Antoine Griezmann, 7.42
Benjamin Mendy, 6.91
Benjamin Pavard, 7.17
Blaise Matuidi, 6.8
Corentin Tolisso, 7.27
Djibril Sidibe, 7.06
Florian Thauvin, 7.83
Hugo Lloris, 6.8
Kylian Mbappé, 7.62
Lucas Hernández, 7.41
Nabil Fekir, 7.93
N'Golo Kanté, 7.24
Olivier Giroud, 6.45
Ousmane Dembélé, 7.61
Paul Pogba, 7.38
Presnel Kimpembe, 6.84
Raphael Varane, 6.92
Samuel Umtiti, 7.02
Steve Mandanda, 6.58
Steven N'Zonzi, 6.91
Thomas Lemar, 7.16
