Albin Ekdal, 6.99
Andreas Granqvist, 7.16
Emil Forsberg, 7.05
Emil Krafth, 6.41
Filip Helander, 6.69
Gustav Svensson, 7.11
Isaac Thelin, 6.50
Jimmy Durmaz, 6.22
John Guidetti, 6.76
Karl-Johan Johnsson, 6.68
Kristoffer Nordfeldt, 6.50
Ludwig Augustinsson, 6.85
Marcus Berg, 6.50
Marcus Rohdén, 6.25
Martin Olsson, 6.31
Mikael Lustig, 6.39
Ola Toivonen, 6.15
Oscar Hiljemark, 6.83
Pontus Jansson, 7.12
Robin Olsen, 6.9
Sebastian Larsson, 6.81
Victor Lindelöf, 6.73
Viktor Claesson, 7.36
