Adnan Januzaj, 6.97
Axel Witsel, 6.95
Dedryck Boyata, 6.65
Dries Mertens, 7.26
Eden Hazard, 7.69
Jan Vertonghen, 7.18
Kevin De Bruyne, 7.83
Koen Casteels, 6.92
Leander Dendoncker, 6.10
Marouane Fellaini, 6.98
Michy Batshuayi, 6.97
Mousa Dembélé, 7.11
Nacer Chadli, 6.32
Romelu Lukaku, 7.37
Simon Mignolet, 6.49
Thibaut Courtois, 6.6
Thomas Meunier, 7.39
Thomas Vermaelen, 6.85
Thorgan Hazard, 7.26
Toby Alderweireld, 6.75
Vincent Kompany, 7.02
Yannick Carrasco, 6.93
Youri Tielemans, 7.14
