Abdoulaye Diallo, 6.57
Alfred Gomis, 6.72
Alfred N'Diaye, 6.29
Cheikh N'Doye, 6.76
Cheikhou Kouyaté, 6.83
Diafra Sakho, 6.14
Idrissa Gueye, 6.86
Ismaila Sarr, 6.92
Kalidou Koulibaly, 7
Keita, 6.78
Khadim N'Diaye, 6.50
Lamine Gassama, 6.89
Mame Biram Diouf, 6.76
M'Baye Niang, 6.76
Moussa Konaté, 6.64
Moussa Sow, 6.59
Moussa Wagué, 6.50
Badou Ndiaye, 7.03
Sadio Mané, 7.51
Salif Sané, 7.34
Saliou Ciss, 6.63
Kara, 6.68
Youssouf Sabaly, 7.13
