Alisson, 6.96
Casemiro, 7.46
Cássio, 7.22
Danilo, 6.88
Douglas Costa, 7.33
Ederson, 6.70
Fagner, 7.09
Fernandinho, 7.34
Filipe Luís, 7.46
Fred, 7.25
Gabriel Jesus, 7.24
Miranda, 6.89
Paulinho, 6.80
Marcelo, 7.14
Marquinhos, 6.94
Neymar, 8.97
Geromel, 7.61
Coutinho, 8.38
Renato Augusto, 7.68
Roberto Firmino, 7.77
Taison, 6.94
Thiago Silva, 7.07
Willian, 7.08
